sampleType,timestamp,distance,power,accelX,accelY,accelZ,boatAccelX,boatAccelY,boatAccelZ,gyroX,gyroY,gyroZ,latitude,longitude,speed,gpsHeading,gpsAltitude,gpsAccuracy,spm,strokeCount,driveTime,recoveryTime,driveRatio,catchDuration,gravityX,gravityY,gravityZ,detectorMode,detectorAboveThreshold,detectorForcedStroke,detectorResumingFromGap,detectorRejectionReason,detectorPeakProminence,detectorTimeAboveThresholdMs,detectorTimeSinceLastStrokeMs,detectorSmoothedMagnitude,detectorGravityAlpha,detectorGravityShiftG,detectorConfidence
sensor,1768474814105,81.77305565717039,0,0.201446533203125,-0.2126007080078125,-1.026092529296875,0.201446533203125,-0.2126007080078125,-1.026092529296875,-0.04507826268672943,-0.0027334685437381268,0.0029060414526611567,10.0004991,10.0001567,2.586131670424994,16.104995789277698,1002.4704524381086,3.39141800807978,,0,0.079,0.6480000000000001,0.10866574965612104,0.08,0.03212055068920426,-0.00036907252520597736,-0.9923490985157413,classic,0,0,0,none,0,0,0,1.3974600998450704,0.03212055068920426,0.27496608499060565,0
sensor,1768474815135,84.87344984507074,0,0.0478057861328125,0.1702423095703125,-0.98077392578125,0.0478057861328125,0.1702423095703125,-0.98077392578125,0.0037907434161752462,-0.07460206747055054,0.04146675020456314,10.0005249,10.0001674,2.6563986329916616,20.047183252016985,1002.477849829942,3.406410432955736,,0,0.119,0.631,0.15866666666666665,0.04,0.036388393349314166,-0.0008282207470337797,-0.9919869727792353,classic,0,0,0,none,0,0,0,1.5526302757003931,0.036388393349314166,0.17268079431378602,0
sensor,1768474817127,89.68145086267965,0,-0.01513671875,-0.2523040771484375,-0.9804840087890625,-0.01513671875,-0.2523040771484375,-0.9804840087890625,0.004012851044535637,0.10506276786327362,0.0046573360450565815,10.0005671,10.0001770,2.7097539604043788,14.118534339239467,1003.0862424867228,3.3913695573352087,,0,0.12,0.48100000000000004,0.19966722129783693,0.196,0.034185582513258775,-0.009685139398236597,-0.9914966921573891,classic,0,0,0,none,0,0,0,2.7379242153021948,0.034185582513258775,0.24907174463052636,0
sensor,1768474818123,92.92498371906936,0,0.0089111328125,0.0818939208984375,-1.0091400146484375,0.0089111328125,0.0818939208984375,-1.0091400146484375,-0.006219812668859959,-0.13642574846744537,0.010714962147176266,10.0005935,10.0001896,2.7722129020348922,21.772758990921446,1003.3049529260024,3.403824752448871,,0,0.159,0.556,0.22237762237762235,0.08,0.035676308364666946,0.0009572897313941856,-0.9911343507741363,classic,0,0,0,none,0,0,0,1.14870216571386,0.035676308364666946,0.08756599314250998,0
sensor,1768474820115,97.43711089472609,0,0.0887451171875,0.1422882080078125,-0.9919891357421875,0.0887451171875,0.1422882080078125,-0.9919891357421875,0.013276124373078346,0.04884583503007889,-0.017438644543290138,10.0006336,10.0001960,2.800048101267042,14.468840104583098,1003.8640259411186,3.541887622349273,,0,0.12,0.677,0.15056461731493098,0,0.03775222862093383,-0.009766045931779653,-0.9906628951141545,classic,0,0,0,none,0,0,0,1.9639367563931955,0.03775222862093383,0.16118839030448798,0
sensor,1768474822110,102.1959349243188,0,0.043212890625,0.022003173828125,-1.0146331787109375,0.043212890625,0.022003173828125,-1.0146331787109375,-0.00782836228609085,0.0708422139286995,0.0005467469454742968,10.0006753,10.0002058,2.804146911120129,10.008732224265742,1003.5017006620765,3.567513582221865,,0,0.199,0.3590000000000001,0.35663082437275984,0.239,0.04051301568434812,0.003500022938175812,-0.989663455414339,classic,0,0,0,none,0,0,0,0.4441171210113595,0.04051301568434812,0.03135200000648341,0
sensor,1768474823143,105.25485896883495,0,0.0579071044921875,0.0468292236328125,-0.9944610595703125,0.0579071044921875,0.0468292236328125,-0.9944610595703125,0.0036043222062289715,-0.01834678277373314,-0.00535348616540432,10.0007014,10.0002147,2.813198128597774,14.241837691757718,1003.9639490777627,3.5503653431996285,,0,0.204,0.3540000000000001,0.3655913978494623,0.239,0.039483388184459595,-0.009197395241443897,-0.98977997837889,classic,0,0,0,none,0,0,0,0.7928710263093468,0.039483388184459595,0.05946087310668962,0
sensor,1768474825135,110.22482066913078,0,0.0465240478515625,-0.025970458984375,-1.0031585693359375,0.0465240478515625,-0.025970458984375,-1.0031585693359375,0.015124624595046043,0.1250993311405182,0.0065071675926446915,10.0007452,10.0002235,2.8155738389683895,10.865431412225757,1003.5839571179822,3.5607504617963732,,0,0.12,0.677,0.15056461731493098,0,0.04222158576016287,0.0009480183541564337,-0.991322448211526,classic,0,0,0,none,0,0,0,0.45157065997447304,0.04222158576016287,0.029868179460488288,0
sensor,1768474827127,114.7428318862545,0,0.0316162109375,0.01190185546875,-0.9546051025390625,0.0316162109375,0.01190185546875,-0.9546051025390625,-0.006366819143295288,-0.02105068974196911,0.015565111301839352,10.0007833,10.0002379,2.7933674367198007,18.321038294116736,1003.0403335206211,3.6145793700385607,,0,0.278,0.47900000000000004,0.3672391017173051,0.04,0.042036582243296136,-0.0013441975951371718,-0.9909053591927209,classic,0,0,0,none,0,0,0,0.794542245871057,0.042036582243296136,0.0402229926433487,0
sensor,1768474828123,118.2755685384607,0,0.029327392578125,0.001708984375,-1.00921630859375,0.029327392578125,0.001708984375,-1.00921630859375,-0.030435670167207718,-0.05922843515872955,-0.004058124963194132,10.0008148,10.0002421,2.792038055152448,12.305822655153165,1003.4799253195524,3.625447489021629,,0,0.119,0.678,0.14930991217063988,0,0.040695900957291246,0.0010634778626510408,-0.9909215758077317,classic,0,0,0,none,0,0,0,0.5325427261940544,0.040695900957291246,0.021657228322995298,0
sensor,1768474830116,122.80022379940797,0,-0.0037994384765625,0.0154876708984375,-0.945556640625,-0.0037994384765625,0.0154876708984375,-0.945556640625,-0.013520602136850357,0.031619444489479065,0.0020908478181809187,10.0008535,10.0002550,2.773510591829368,18.72747429094747,1003.8284524949268,3.647797722492516,,0,0.04,0.717,0.052840158520475564,0.04,0.03429089879851288,0.0005765615467040518,-0.9907392639321101,classic,0,0,0,none,0,0,0,0.5579874798868282,0.03429089879851288,0.06125448342236241,0
sensor,1768474831119,125.91635142342443,0,0.043731689453125,-0.1112518310546875,-0.9896087646484375,0.043731689453125,-0.1112518310546875,-0.9896087646484375,-0.01949460618197918,-0.054718371480703354,0.005089833401143551,10.0008813,10.0002580,2.7708603211292577,12.630617895835645,1004.0280677452683,3.699381675146174,,0,0.319,0.47800000000000004,0.4002509410288582,0,0.0358274155043398,0.0015481286253542967,-0.9908688940461863,classic,0,0,0,none,0,0,0,0.7006264396772129,0.0358274155043398,0.11365184057779758,0
sensor,1768474833143,130.67813823791408,0,0.04608154296875,0.027496337890625,-0.9960174560546875,0.04608154296875,0.027496337890625,-0.9960174560546875,0.0036155073903501034,-0.01685434766113758,0.009913616813719273,10.0009219,10.0002719,2.768169749722842,16.858689746083126,1004.1055095884949,3.7399429073401467,,0,0.438,0.35900000000000004,0.5495608531994981,0,0.03731891577865178,0.0015816106473931844,-0.9908145129246175,classic,0,0,0,none,0,0,0,0.212749685237459,0.03731891577865178,0.02798642816056251,0
sensor,1768474835135,135.3500170606103,0,0.053497314453125,0.1562347412109375,-0.987396240234375,0.053497314453125,0.1562347412109375,-0.987396240234375,0.0017038905061781406,-0.05378466844558716,0.02948332391679287,10.0009630,10.0002811,2.7280036312205187,14.150317088438559,1003.894835870713,3.742381364111301,,0,0.239,0.558,0.29987452948557086,0,0.041001395206586015,-0.0010124259626770066,-0.9904932027079698,classic,0,0,0,none,0,0,0,1.4579723532985926,0.041001395206586015,0.15856611971465126,0
sensor,1768474836131,138.36481843867335,0,0.0548553466796875,0.02581787109375,-0.994659423828125,0.0548553466796875,0.02581787109375,-0.994659423828125,-0.002817091764882207,-0.0035715652629733086,0.006500776391476393,10.0009893,10.0002875,2.7086156359395357,14.075060032273587,1003.4711864804849,3.774375313739153,,0,0.199,0.5569999999999999,0.26322751322751325,0.04,0.04136405723728091,0.0025738226715370533,-0.9925264175524495,classic,0,0,0,none,0,0,0,0.32646285880281395,0.04136405723728091,0.0270956412928598,0
sensor,1768474837127,141.49460752699636,0,0.0467529296875,-0.298431396484375,-0.8847503662109375,0.0467529296875,-0.298431396484375,-0.8847503662109375,0.0006402239087037742,0.025188177824020386,0.00833542738109827,10.0010170,10.0002929,2.715786498685401,13.0471394778315,1003.8111603297293,3.7617372486814364,,0,0.279,0.438,0.3891213389121339,0.08,0.039803215456418045,-0.007308500638282346,-0.9927761504336778,classic,0,0,0,none,0,0,0,2.8238967638583095,0.039803215456418045,0.3121576476406231,0
sensor,1768474839119,146.31875519184985,0,0.0616607666015625,0.045654296875,-1.01708984375,0.0616607666015625,0.045654296875,-1.01708984375,0.009471798315644264,0.002645317930728197,0.01732013374567032,10.0010591,10.0003034,2.7297509141170364,13.812913689625924,1004.3269102070481,3.743609560607822,,0,0.478,0.31800000000000006,0.6005025125628141,0,0.04099588998367585,0.004671180672097548,-0.9933063044892377,classic,0,0,0,none,0,0,0,0.37269771954530967,0.04099588998367585,0.05195415809802381,0
sensor,1768474841113,150.2720633833733,0,0.033111572265625,-0.0335845947265625,-1.0444793701171875,0.033111572265625,-0.0335845947265625,-1.0444793701171875,0.0028306739404797554,-0.12528735399246216,0.017173927277326584,10.0010943,10.0003088,2.692420157712493,11.686195284475112,1004.6000675400719,3.67794321223702,,0,0.439,0.23900000000000005,0.6474926253687315,0.119,0.043099147590826455,0.0016083706094330043,-0.9930958274987504,classic,0,0,0,none,0,0,0,0.9486421237882142,0.043099147590826455,0.06339283055218423,0
sensor,1768474842113,154.29185502978052,0,0.0728759765625,0.0818023681640625,-0.941070556640625,0.0728759765625,0.0818023681640625,-0.941070556640625,-0.019241072237491608,-0.08225652575492859,0.0033273533917963505,10.0011299,10.0003149,2.6873606296456356,10.326517343042322,1004.7126257857308,3.693916094312477,,0,0.08,0.518,0.13377926421404684,0.199,0.0438554801150967,0.004842430699559353,-0.9938547531700094,classic,0,0,0,none,0,0,0,0.6473411992831494,0.0438554801150967,0.09822130961677009,0
sensor,1768474844140,158.6460541549676,0,0.0617828369140625,0.041351318359375,-0.975189208984375,0.0617828369140625,0.041351318359375,-0.975189208984375,-0.006623015273362398,0.007481884676963091,0.031020766124129295,10.0011688,10.0003191,2.646929774019222,6.269757551287844,1004.9390546698123,3.7544163701257163,,0,0.16,0.438,0.2675585284280937,0.199,0.04119881870942452,0.0013294557384812943,-0.9939357622892984,classic,0,0,0,none,0,0,0,0.96976326222049,0.04119881870942452,0.048998294477505956,0
sensor,1768474845135,162.17633903360436,0,0.0119476318359375,0.07421875,-1.010772705078125,0.0119476318359375,0.07421875,-1.010772705078125,-0.005365204066038132,0.016625048592686653,0.004661863669753075,10.0011997,10.0003269,2.643982175223064,9.56739608541542,1004.9086557449773,3.8092855863392288,,0,0.119,0.678,0.14930991217063988,0,0.04016854136237979,0.004129062695603792,-0.993696717006783,classic,0,0,0,none,0,0,0,0.5889944057636459,0.04016854136237979,0.07785263107557805,0
sensor,1768474847127,166.50814681535726,0,0.0165252685546875,0.0005950927734375,-0.9763641357421875,0.0165252685546875,0.0005950927734375,-0.9763641357421875,-0.004043211229145527,-0.050752926617860794,0.012295282445847988,10.0012381,10.0003331,2.6105124144386855,9.320843727251994,1005.432263107039,3.80978017430507,,0,0.159,0.558,0.22175732217573219,0.08,0.03925209015902511,0.0026689808317256346,-0.9938959719776371,classic,0,0,0,none,0,0,0,0.7145650118392808,0.03925209015902511,0.028922638030302053,0
sensor,1768474848124,170.26407101164162,0,-0.0467376708984375,-0.106109619140625,-0.9543609619140625,-0.0467376708984375,-0.106109619140625,-0.9543609619140625,-0.016142483800649643,-0.05178489908576012,-0.0012434299569576979,10.0012715,10.0003381,2.6179518859619506,8.896913695439132,1005.6118618194014,3.8028430589276114,,0,0.12,0.677,0.15056461731493098,0,0.036456724224108866,0.004839175711241468,-0.9931051166856765,classic,0,0,0,none,0,0,0,0.8482341225903373,0.036456724224108866,0.1447098401727989,0
sensor,1768474850115,175.37595239258465,0,0.0469512939453125,-0.003631591796875,-1.0045318603515625,0.0469512939453125,-0.003631591796875,-1.0045318603515625,0.008795355446636677,0.07630062848329544,0.012065717950463295,10.0013172,10.0003438,2.6321998823285186,7.599356861146272,1005.442713689059,3.7701589326644798,,0,0.199,0.5940000000000001,0.25094577553593944,0,0.03219488965630334,0.004682423644304552,-0.9920486533397256,classic,0,0,0,none,0,0,0,0.41379074027518065,0.03219488965630334,0.021146282202215035,0
sensor,1768474852108,180.3000084316777,0,0.0795135498046875,0.1556549072265625,-0.97125244140625,0.0795135498046875,0.1556549072265625,-0.97125244140625,0.009693640284240246,0.005916478578001261,0.022646456956863403,10.0013611,10.0003496,2.618783626732655,6.602004085184912,1005.3384952051565,3.8059177195748664,,0,0.158,0.598,0.20899470899470898,0.041,0.033401666159087504,-0.0006754411277390629,-0.9914111719971311,classic,0,0,0,none,0,0,0,1.203404264432303,0.033401666159087504,0.16505639366448785,0
sensor,1768474854140,186.46945169905024,0,-0.1407623291015625,-0.3178253173828125,-1.01763916015625,-0.1407623291015625,-0.3178253173828125,-1.01763916015625,-0.015234879218041897,-0.021698903292417526,-0.01022946834564209,10.0014160,10.0003574,2.6286247984835245,7.12122116314445,1005.2610404351726,3.7229831883080022,,0,0.159,0.638,0.19949811794228356,0,0.02884646119231007,-0.002656719274889546,-0.9923620791782222,classic,0,0,0,none,0,0,0,2.4072235857619892,0.02884646119231007,0.36060284393120157,0
sensor,1768474856132,191.69150291931192,0,0.0291595458984375,0.0394439697265625,-1.00177001953125,0.0291595458984375,0.0394439697265625,-1.00177001953125,-0.0004242415598127991,-0.06434357166290283,0.015536082908511162,10.0014629,10.0003611,2.6510277760869796,5.581153943692531,1004.7002190547064,3.695298499786629,,0,0.199,0.43800000000000006,0.31240188383045525,0.16,0.023912907611645457,0.005491880852462913,-0.9910209545582988,classic,0,0,0,none,0,0,0,0.3945630804317014,0.023912907611645457,0.0361783074168375,0
sensor,1768474858124,195.5156424377177,0,0.072845458984375,0.0596466064453125,-0.9925994873046875,0.072845458984375,0.0596466064453125,-0.9925994873046875,0.013294233940541744,0.0657462552189827,0.010266751982271671,10.0014969,10.0003658,2.6162243789535884,7.978712822299746,1004.449556353502,3.7183390298584165,,0,0.08,0.7170000000000001,0.10037641154328733,0,0.018340774196282827,0.0045816507375741125,-0.9911157260203,classic,0,0,0,none,0,0,0,1.38676584960261,0.018340774196282827,0.07788206519398645,0
sensor,1768474859120,199.5575671509501,0,-0.0380096435546875,0.049346923828125,-1.019927978515625,-0.0380096435546875,0.049346923828125,-1.019927978515625,0.0005571332876570523,-0.01835557073354721,-0.00006764429417671636,10.0015331,10.0003697,2.611000311608835,6.463416392343629,1004.359253892675,3.6979952364260393,,0,0.04,0.677,0.05578800557880055,0.08,0.01801334324425649,0.006492777156030181,-0.9911725664530354,classic,0,0,0,none,0,0,0,0.6158701388825045,0.01801334324425649,0.07655314487372952,0
sensor,1768474860116,202.60997211854198,0,-0.007843017578125,0.1214447021484375,-1.015777587890625,-0.007843017578125,0.1214447021484375,-1.015777587890625,0.01552036963403225,0.15069204568862915,-0.0022509037517011166,10.0015604,10.0003722,2.6307792073145024,5.873362784177681,1004.5503145316616,3.7136489515797746,,0,0,0.797,0,0,0.013307593763401243,-0.005260067817077608,-0.9915883845743666,classic,0,0,0,none,0,0,0,1.8808849511610317,0.013307593763401243,0.13137244910958523,0
sensor,1768474862115,207.93799516998578,0,0.0500335693359375,0.0338897705078125,-1.02655029296875,0.0500335693359375,0.0338897705078125,-1.02655029296875,-0.013333648443222046,-0.05314258113503456,0.0011560781858861446,10.0016081,10.0003769,2.665495157207414,5.701394358454343,1004.4688563225791,3.763143821609382,,0,0.079,0.677,0.10449735449735449,0.04,0.019269135592412702,0.006221114514289469,-0.9917141195252561,classic,0,0,0,none,0,0,0,0.59837635058593,0.019269135592412702,0.054360283446522634,0
sensor,1768474864140,212.55662247803048,0,0.0268707275390625,-0.01513671875,-1.02093505859375,0.0268707275390625,-0.01513671875,-1.02093505859375,-0.009811884723603725,-0.11431485414505005,0.024217987433075905,10.0016496,10.0003746,2.6723014987164118,357.7755535598081,1005.5761142121628,3.7565137696323587,,0,0.12,0.637,0.15852047556142668,0.04,0.027508980499205426,0.0022051145849102624,-0.9897808682858574,classic,0,0,0,none,0,0,0,0.7893352467323999,0.027508980499205426,0.035840527965695444,0
sensor,1768474865136,216.21309212307233,0,0.0571746826171875,-0.0450286865234375,-0.9834747314453125,0.0571746826171875,-0.0450286865234375,-0.9834747314453125,0.010729343630373478,0.029929136857390404,0.003954794257879257,10.0016820,10.0003802,2.7076732380337503,3.2981498613655247,1005.4444169122726,3.7635578967797603,,0,0.169,0.598,0.22033898305084748,0.04,0.031056644431041537,0.003875496500509786,-0.9897738811045965,classic,0,0,0,none,0,0,0,0.7907286276243953,0.031056644431041537,0.056078693822823544,0
sensor,1768474867128,220.6953580701877,0,0.055206298828125,-0.008819580078125,-0.89862060546875,0.055206298828125,-0.008819580078125,-0.89862060546875,-0.0015614113071933389,0.11099842190742493,0.0010751180816441774,10.0017223,10.0003808,2.7058626218431363,1.3627890512802294,1004.9745049541816,3.794086537817985,,0,0,0.638,0,0.159,0.036602294615418904,0.0007898965203497851,-0.9899564449781384,classic,0,0,0,none,0,0,0,0.6243354544476148,0.036602294615418904,0.09417619883756201,0
sensor,1768474868124,224.03404951889397,0,-0.031219482421875,-0.2107391357421875,-0.9810791015625,-0.031219482421875,-0.2107391357421875,-0.9810791015625,-0.01978994905948639,-0.09255602955818176,0.0008045409340411425,10.0017522,10.0003839,2.7167622274595398,2.9550020243102146,1005.1983514297754,3.7685900155321326,,0,0.119,0.678,0.14930991217063988,0,0.03729945371129493,0.0007077067334623234,-0.9900769822074883,classic,0,0,0,none,0,0,0,0.9408163825413438,0.03729945371129493,0.22357138839934435,0
sensor,1768474870118,229.14733879012815,0,0.0571746826171875,0.014190673828125,-0.981170654296875,0.0571746826171875,0.014190673828125,-0.981170654296875,-0.0018751317402347922,0.060690511018037796,0.0036155073903501034,10.0017982,10.0003852,2.7315862028014157,1.8661059792999422,1005.478078131564,3.78502060382272,,0,0.358,0.44100000000000006,0.4480600750938673,0,0.03739836366545578,0.0019129835352517171,-0.9904865755863999,classic,0,0,0,none,0,0,0,0.431506184436266,0.03739836366545578,0.02519850455650104,0
sensor,1768474871113,232.17523181398698,0,0.02264404296875,-0.232879638671875,-1.01922607421875,0.02264404296875,-0.232879638671875,-1.01922607421875,-0.023209182545542717,-0.08037207275629044,0.0057074204087257385,10.0018253,10.0003874,2.774594859304052,2.8473475705869764,1004.8498578248546,3.740132178396064,,0,0.16,0.637,0.20075282308657466,0,0.040339468888162304,-0.0011265970986310326,-0.9905916560818441,classic,0,0,0,none,0,0,0,1.293201111979134,0.040339468888162304,0.23536162891431817,0
