timestamp,elapsed_s,distance_m,speed_m_s,stroke_rate_spm,latitude,longitude,heading_deg
2026-02-03T06:03:29.384-03:00,209.384,598.723,1.651,16.02,11.0053844,11.0000100,0.0
2026-02-03T06:03:34.384-03:00,214.384,606.939,1.643,15.94,11.0054583,11.0000095,0.0
2026-02-03T06:03:39.384-03:00,219.384,615.288,1.670,16.01,11.0055334,11.0000089,0.0
2026-02-03T06:03:44.384-03:00,224.384,623.610,1.664,15.99,11.0056083,11.0000083,0.0
2026-02-03T06:03:49.384-03:00,229.384,631.776,1.633,15.95,11.0056817,11.0000077,0.0
2026-02-03T06:03:54.384-03:00,234.384,640.006,1.646,16.02,11.0057557,11.0000070,0.0
2026-02-03T06:03:59.384-03:00,239.384,648.331,1.665,16.01,11.0058306,11.0000064,0.0
2026-02-03T06:04:04.384-03:00,244.384,656.489,1.632,16.09,11.0059039,11.0000057,0.0
2026-02-03T06:04:09.384-03:00,249.384,664.723,1.647,15.96,11.0059780,11.0000050,0.0
2026-02-03T06:04:14.384-03:00,254.384,672.959,1.647,16.01,11.0060521,11.0000043,0.0
2026-02-03T06:04:19.384-03:00,259.384,681.116,1.631,16.00,11.0061254,11.0000035,0.0
2026-02-03T06:04:24.384-03:00,264.384,689.320,1.641,15.97,11.0061992,11.0000028,0.0
2026-02-03T06:04:29.384-03:00,269.384,697.652,1.666,15.98,11.0062741,11.0000020,0.0
2026-02-03T06:04:34.384-03:00,274.384,705.814,1.632,16.00,11.0063475,11.0000013,0.0
2026-02-03T06:04:39.384-03:00,279.384,714.064,1.650,16.00,11.0064217,11.0000005,0.0
2026-02-03T06:04:44.384-03:00,284.384,722.326,1.652,16.02,11.0064960,10.9999997,0.0
2026-02-03T06:04:49.384-03:00,289.384,730.478,1.630,15.91,11.0065693,10.9999990,0.0
2026-02-03T06:04:54.384-03:00,294.384,738.807,1.666,16.06,11.0066442,10.9999982,0.0
2026-02-03T06:04:59.384-03:00,299.384,747.070,1.653,15.91,11.0067186,10.9999975,0.0
2026-02-03T06:05:04.384-03:00,304.384,763.825,3.351,21.10,11.0068692,10.9999967,0.0
2026-02-03T06:05:09.384-03:00,309.384,780.680,3.371,21.12,11.0070208,10.9999960,0.0
2026-02-03T06:05:14.384-03:00,314.384,797.422,3.348,21.02,11.0071714,10.9999953,0.0
2026-02-03T06:05:19.384-03:00,319.384,814.087,3.333,21.11,11.0073212,10.9999946,0.0
2026-02-03T06:05:24.384-03:00,324.384,830.868,3.356,20.96,11.0074722,10.9999939,0.0
2026-02-03T06:05:29.384-03:00,329.384,847.651,3.357,21.06,11.0076231,10.9999932,0.0
2026-02-03T06:05:34.384-03:00,334.384,864.388,3.347,21.01,11.0077736,10.9999925,0.0
2026-02-03T06:05:39.384-03:00,339.384,881.173,3.357,21.07,11.0079246,10.9999919,0.0
2026-02-03T06:05:44.384-03:00,344.384,897.820,3.330,20.97,11.0080743,10.9999913,0.0
2026-02-03T06:05:49.384-03:00,349.384,914.468,3.330,20.92,11.0082240,10.9999907,0.0
2026-02-03T06:05:54.384-03:00,354.384,931.314,3.369,21.08,11.0083755,10.9999902,0.0
2026-02-03T06:05:59.384-03:00,359.384,948.177,3.373,21.04,11.0085271,10.9999897,0.0
2026-02-03T06:06:04.384-03:00,364.384,964.808,3.326,21.09,11.0086767,10.9999892,0.0
2026-02-03T06:06:09.384-03:00,369.384,981.454,3.329,21.02,11.0088264,10.9999887,0.0
2026-02-03T06:06:14.384-03:00,374.384,998.263,3.362,21.09,11.0089776,10.9999883,0.0
2026-02-03T06:06:19.384-03:00,379.384,1015.106,3.369,21.02,11.0091291,10.9999879,0.0
2026-02-03T06:06:24.384-03:00,384.384,1031.887,3.356,21.00,11.0092800,10.9999876,0.0
2026-02-03T06:06:29.384-03:00,389.384,1048.640,3.351,21.01,11.0094306,10.9999873,0.0
2026-02-03T06:06:34.384-03:00,394.384,1065.473,3.367,21.09,11.0095820,10.9999870,0.0
2026-02-03T06:06:39.384-03:00,399.384,1082.111,3.328,20.96,11.0097316,10.9999868,0.0
2026-02-03T06:06:44.384-03:00,404.384,1098.952,3.368,21.04,11.0098831,10.9999866,0.0
2026-02-03T06:06:49.384-03:00,409.384,1115.730,3.356,21.05,11.0100340,10.9999864,0.0
2026-02-03T06:06:54.384-03:00,414.384,1132.545,3.363,20.94,11.0101852,10.9999863,0.0
2026-02-03T06:06:59.384-03:00,419.384,1149.291,3.349,20.99,11.0103358,10.9999863,0.0
2026-02-03T06:07:04.384-03:00,424.384,1166.127,3.367,21.05,11.0104872,10.9999863,0.0
2026-02-03T06:07:09.384-03:00,429.384,1182.987,3.372,20.95,11.0106388,10.9999863,0.0
2026-02-03T06:07:14.384-03:00,434.384,1199.826,3.368,21.00,11.0107903,10.9999863,0.0
2026-02-03T06:07:19.384-03:00,439.384,1216.682,3.371,21.08,11.0109419,10.9999865,0.0
2026-02-03T06:07:24.384-03:00,444.384,1233.526,3.369,20.99,11.0110933,10.9999866,0.0
2026-02-03T06:07:28.423-03:00,448.424,1247.070,3.353,20.94,11.0112152,10.9999868,0.0
2026-02-03T06:07:33.423-03:00,453.424,1255.283,1.642,16.07,11.0112890,10.9999870,0.0
2026-02-03T06:07:38.423-03:00,458.424,1263.478,1.639,16.01,11.0113627,10.9999872,0.0
2026-02-03T06:07:43.423-03:00,463.424,1271.792,1.663,16.01,11.0114375,10.9999875,0.0
2026-02-03T06:07:48.423-03:00,468.424,1280.086,1.659,16.08,11.0115121,10.9999879,0.0
2026-02-03T06:07:53.423-03:00,473.424,1288.302,1.643,15.98,11.0115860,10.9999883,0.0
2026-02-03T06:07:58.423-03:00,478.424,1296.549,1.649,15.94,11.0116601,10.9999887,0.0
2026-02-03T06:08:03.423-03:00,483.424,1304.784,1.647,15.96,11.0117342,10.9999891,0.0
2026-02-03T06:08:08.423-03:00,488.424,1313.132,1.669,15.95,11.0118093,10.9999896,0.0
2026-02-03T06:08:13.423-03:00,493.424,1321.404,1.654,15.92,11.0118837,10.9999901,0.0
2026-02-03T06:08:18.423-03:00,498.424,1329.650,1.649,16.02,11.0119578,10.9999907,0.0
2026-02-03T06:08:23.423-03:00,503.424,1337.936,1.657,15.92,11.0120323,10.9999913,0.0
2026-02-03T06:08:28.423-03:00,508.424,1346.227,1.658,16.05,11.0121069,10.9999919,0.0
2026-02-03T06:08:33.423-03:00,513.424,1354.484,1.651,16.08,11.0121812,10.9999925,0.0
2026-02-03T06:08:38.423-03:00,518.424,1362.766,1.656,15.93,11.0122556,10.9999931,0.0
2026-02-03T06:08:43.423-03:00,523.424,1370.976,1.642,15.97,11.0123295,10.9999938,0.0
2026-02-03T06:08:48.423-03:00,528.424,1379.284,1.662,16.07,11.0124042,10.9999945,0.0
2026-02-03T06:08:53.423-03:00,533.424,1387.599,1.663,15.92,11.0124790,10.9999952,0.0
2026-02-03T06:08:58.423-03:00,538.424,1395.944,1.669,15.95,11.0125540,10.9999959,0.0
2026-02-03T06:09:03.423-03:00,543.424,1404.180,1.647,16.04,11.0126281,10.9999967,0.0
2026-02-03T06:09:08.423-03:00,548.424,1412.480,1.660,16.03,11.0127027,10.9999974,0.0
2026-02-03T06:09:13.423-03:00,553.424,1420.662,1.636,15.90,11.0127763,10.9999982,0.0
2026-02-03T06:09:18.423-03:00,558.424,1428.949,1.657,15.94,11.0128508,10.9999989,0.0
2026-02-03T06:09:23.423-03:00,563.424,1437.196,1.649,15.94,11.0129250,10.9999997,0.0
2026-02-03T06:09:28.423-03:00,568.424,1445.362,1.633,16.01,11.0129984,11.0000004,0.0
2026-02-03T06:09:33.423-03:00,573.424,1453.581,1.644,16.04,11.0130724,11.0000012,0.0
2026-02-03T06:09:38.423-03:00,578.424,1461.892,1.662,16.01,11.0131471,11.0000020,0.0
2026-02-03T06:09:43.423-03:00,583.424,1470.064,1.634,16.07,11.0132206,11.0000027,0.0
2026-02-03T06:09:48.423-03:00,588.424,1478.235,1.634,16.00,11.0132941,11.0000035,0.0
2026-02-03T06:09:53.423-03:00,593.424,1486.400,1.633,15.95,11.0133675,11.0000042,0.0
2026-02-03T06:09:58.423-03:00,598.424,1494.603,1.641,16.00,11.0134413,11.0000049,0.0
2026-02-03T06:10:03.423-03:00,603.424,1511.401,3.360,20.99,11.0135923,11.0000056,0.0
2026-02-03T06:10:08.423-03:00,608.424,1528.217,3.363,21.10,11.0137436,11.0000063,0.0
2026-02-03T06:10:13.423-03:00,613.424,1544.884,3.333,21.11,11.0138935,11.0000070,0.0
2026-02-03T06:10:18.423-03:00,618.424,1561.695,3.362,21.01,11.0140446,11.0000076,0.0
2026-02-03T06:10:23.423-03:00,623.424,1578.330,3.327,20.90,11.0141942,11.0000082,0.0
2026-02-03T06:10:28.423-03:00,628.424,1594.963,3.327,20.98,11.0143438,11.0000088,0.0
2026-02-03T06:10:33.423-03:00,633.424,1611.711,3.350,20.90,11.0144944,11.0000094,0.0
2026-02-03T06:10:38.423-03:00,638.424,1628.439,3.346,21.11,11.0146449,11.0000100,0.0
2026-02-03T06:10:43.423-03:00,643.424,1645.152,3.342,21.12,11.0147952,11.0000105,0.0
2026-02-03T06:10:48.423-03:00,648.424,1661.842,3.338,21.10,11.0149453,11.0000109,0.0
2026-02-03T06:10:53.423-03:00,653.424,1678.558,3.343,21.09,11.0150956,11.0000114,0.0
2026-02-03T06:10:58.423-03:00,658.424,1695.207,3.330,20.96,11.0152453,11.0000118,0.0
2026-02-03T06:11:03.423-03:00,663.424,1711.875,3.333,20.95,11.0153952,11.0000122,0.0
2026-02-03T06:11:08.423-03:00,668.424,1728.608,3.347,20.98,11.0155457,11.0000125,0.0
2026-02-03T06:11:13.423-03:00,673.424,1745.438,3.366,21.06,11.0156971,11.0000128,0.0
2026-02-03T06:11:18.423-03:00,678.424,1762.249,3.362,21.07,11.0158483,11.0000131,0.0
2026-02-03T06:11:23.423-03:00,683.424,1779.029,3.356,21.07,11.0159992,11.0000133,0.0
2026-02-03T06:11:28.423-03:00,688.424,1795.804,3.355,20.97,11.0161500,11.0000135,0.0
2026-02-03T06:11:33.423-03:00,693.424,1812.617,3.363,20.97,11.0163012,11.0000136,0.0
2026-02-03T06:11:38.423-03:00,698.424,1829.479,3.372,21.10,11.0164529,11.0000137,0.0
2026-02-03T06:11:43.423-03:00,703.424,1846.125,3.329,21.12,11.0166026,11.0000137,0.0
2026-02-03T06:11:48.423-03:00,708.424,1862.818,3.339,20.90,11.0167527,11.0000137,0.0
2026-02-03T06:11:53.423-03:00,713.424,1879.661,3.368,20.89,11.0169042,11.0000137,0.0
2026-02-03T06:11:58.423-03:00,718.424,1896.443,3.356,20.97,11.0170551,11.0000136,0.0
2026-02-03T06:12:03.423-03:00,723.424,1913.185,3.348,21.11,11.0172057,11.0000135,0.0
2026-02-03T06:12:08.423-03:00,728.424,1929.990,3.361,20.92,11.0173568,11.0000133,0.0
2026-02-03T06:12:13.423-03:00,733.424,1946.708,3.344,21.07,11.0175071,11.0000131,0.0
2026-02-03T06:12:18.423-03:00,738.424,1963.486,3.356,21.10,11.0176580,11.0000129,0.0
2026-02-03T06:12:23.423-03:00,743.424,1980.175,3.338,20.99,11.0178081,11.0000126,0.0
2026-02-03T06:12:27.705-03:00,747.706,1994.603,3.370,20.89,11.0179379,11.0000124,0.0
